2026-04-18 19:37:27,48.76,0
2026-04-18 19:38:00,48.02,0
2026-04-18 19:38:13,41.81,0
2026-04-18 19:38:55,20.59,0
2026-04-18 19:39:02,27.21,0
2026-04-18 19:39:09,48.02,0
2026-04-18 19:39:36,49.17,0
2026-04-18 19:40:13,45.91,0
